// DefragMatchPeriodBonusId,DefragMatchId,BonusType,Param1,Param2,Param3,StartDate,EndDate,Memo
1308,16,0,"20","0","0","2022/05/17 7:00:00","2022/05/18 2:00:00","リーグポイント獲得量：20%UP"
1309,16,4,"30","0","0","2022/05/18 7:00:00","2022/05/19 2:00:00","アダプタブル出現率：30%UP"
1310,16,3,"20","0","0","2022/05/19 7:00:00","2022/05/20 2:00:00","サポートログクールタイム：20%短縮"
1311,16,0,"20","0","0","2022/05/20 7:00:00","2022/05/21 2:00:00","リーグポイント獲得量：20%UP"
1312,16,4,"30","0","0","2022/05/21 7:00:00","2022/05/22 2:00:00","アダプタブル出現率：30%UP"
1313,16,3,"20","0","0","2022/05/22 7:00:00","2022/05/23 2:00:00","サポートログクールタイム：20%短縮"
1314,16,0,"20","0","0","2022/05/23 7:00:00","2022/05/24 2:00:00","リーグポイント獲得量：20%UP"
1315,16,0,"50","0","0","2022/05/24 7:00:00","2022/05/25 2:00:00","リーグポイント獲得量：50%UP"
1316,16,6,"4","0","0","2022/05/25 7:00:00","2022/05/26 2:00:00","レアドロップ率アップ"
1317,16,6,"4","0","0","2022/05/26 7:00:00","2022/05/27 2:00:00","レアドロップ率アップ"
1318,16,0,"50","0","0","2022/05/27 7:00:00","2022/05/28 2:00:00","リーグポイント獲得量：50%UP"
1319,16,6,"4","0","0","2022/05/28 7:00:00","2022/05/29 2:00:00","レアドロップ率アップ"
1320,16,6,"4","0","0","2022/05/29 7:00:00","2022/05/30 2:00:00","レアドロップ率アップ"
1321,16,0,"50","0","0","2022/05/30 7:00:00","2022/05/31 2:00:00","リーグポイント獲得量：50%UP"
1322,16,6,"4","0","0","2022/05/31 7:00:00","2022/06/01 2:00:00","レアドロップ率アップ"
1323,16,6,"4","0","0","2022/06/01 7:00:00","2022/06/02 2:00:00","レアドロップ率アップ"
1324,16,0,"50","0","0","2022/06/02 7:00:00","2022/06/03 2:00:00","リーグポイント獲得量：50%UP"
1325,16,6,"4","0","0","2022/06/03 7:00:00","2022/06/04 2:00:00","レアドロップ率アップ"
1326,16,6,"4","0","0","2022/06/04 7:00:00","2022/06/05 2:00:00","レアドロップ率アップ"
1327,16,0,"50","0","0","2022/06/05 7:00:00","2022/06/06 2:00:00","リーグポイント獲得量：50%UP"
1328,16,6,"4","0","0","2022/06/06 7:00:00","2022/06/07 2:00:00","レアドロップ率アップ"
