// SkillTableId,SkillTableSubId,Level,AwakeningId,SkillId
3069,112000070,16,0,30325
3070,112000070,20,0,1009
3071,112000070,25,0,30327
3072,112000070,30,0,1014
3073,112000070,40,0,30328
3074,112000070,50,0,30331
3075,112000070,1,1,1024
3076,112000070,1,2,30062
3077,112000070,1,3,30056
3078,112000070,1,4,30120
3079,112000070,1,5,30121
3080,112000080,1,0,2002
3081,112000080,1,0,2001
3082,112000080,1,0,2004
3083,112000080,3,0,30112
3084,112000080,6,0,2013
3085,112000080,10,0,30316
3086,112000080,13,0,2011
3087,112000080,16,0,30013
3088,112000080,20,0,2014
3089,112000080,25,0,30014
3090,112000080,30,0,2010
3091,112000080,40,0,30017
3092,112000080,50,0,2015
3093,112000080,1,1,2005
3094,112000080,1,2,30100
3095,112000080,1,3,30102
3096,112000080,1,4,30120
3097,112000080,1,5,30121
3098,101000200,1,0,1029
3099,101000200,1,0,1015
3100,101000200,1,0,1037
3101,101000200,3,0,30112
3102,101000200,6,0,1025
3103,101000200,10,0,30001
3104,101000200,13,0,1001
3105,101000200,16,0,30006
3106,101000200,20,0,1011
3107,101000200,25,0,30009
3108,101000200,30,0,1014
3109,101000200,40,0,30320
3110,101000200,50,0,30325
3111,101000200,1,1,1005
3112,101000200,1,2,30100
3113,101000200,1,3,30101
3114,101000200,1,4,30120
3115,101000200,1,5,30121
3116,109000160,1,0,4001
3117,109000160,1,0,30073
3118,109000160,1,0,4004
3119,109000160,3,0,30006
3120,109000160,6,0,4003
3121,109000160,10,0,30017
3122,109000160,13,0,4014
3123,109000160,16,0,30008
3124,109000160,20,0,4015
3125,109000160,25,0,30058
3126,109000160,30,0,4013
3127,109000160,40,0,30310
3128,109000160,50,0,30311
3129,109000160,1,1,4005
3130,109000160,1,2,30100
3131,109000160,1,3,30102
3132,109000160,1,4,30120
3133,109000160,1,5,30121
3134,102000200,1,0,10003
3135,102000200,1,0,30073
3136,102000200,1,0,10002
3137,102000200,3,0,30007
3138,102000200,6,0,10014
3139,102000200,10,0,30010
3140,102000200,13,0,10008
3141,102000200,16,0,10016
3142,102000200,20,0,30058
3143,102000200,25,0,10017
3144,102000200,30,0,30059
3145,102000200,40,0,10006
3146,102000200,50,0,30060
3147,102000200,1,1,10015
3148,102000200,1,2,30104
3149,102000200,1,3,30105
3150,102000200,1,4,30054
3151,102000200,1,5,30055
3152,105000150,1,0,12006
3153,105000150,1,0,30073
3154,105000150,1,0,12004
3155,105000150,3,0,30007
3156,105000150,6,0,12010
3157,105000150,10,0,30010
3158,105000150,13,0,12009
3159,105000150,16,0,30107
3160,105000150,20,0,12005
3161,105000150,25,0,30115
3162,105000150,30,0,12003
3163,105000150,40,0,12002
3164,105000150,50,0,30108
3165,105000150,1,1,12011
3166,105000150,1,2,30111
3167,105000150,1,3,30056
3168,105000150,1,4,30104
3169,105000150,1,5,30105
3170,106000160,1,0,30401
3171,106000160,1,0,30073
3172,106000160,1,0,8012
3173,106000160,3,0,30402
3174,106000160,6,0,8004
3175,106000160,10,0,30107
3176,106000160,13,0,8001
3177,106000160,16,0,30403
3178,106000160,20,0,8014
3179,106000160,25,0,30404
3180,106000160,30,0,8009
3181,106000160,40,0,30112
3182,106000160,50,0,30108
3183,106000160,1,1,8005
3184,106000160,1,2,30100
3185,106000160,1,3,30101
3186,106000160,1,4,30120
3187,106000160,1,5,30121
3188,103000170,1,0,6001
3189,103000170,1,0,6007
3190,103000170,1,0,6013
3191,103000170,3,0,30014
3192,103000170,6,0,6011
3193,103000170,10,0,30015
3194,103000170,13,0,6010
3195,103000170,16,0,30316
3196,103000170,20,0,6009
3197,103000170,25,0,30006
3198,103000170,30,0,6004
3199,103000170,40,0,30008
3200,103000170,50,0,6014
3201,103000170,1,1,6005
3202,103000170,1,2,30100
3203,103000170,1,3,30102
3204,103000170,1,4,30120
3205,103000170,1,5,30121
3206,103000180,1,0,6004
3207,103000180,1,0,30002
3208,103000180,1,0,6013
3209,103000180,3,0,30000
3210,103000180,6,0,6001
3211,103000180,10,0,30021
3212,103000180,13,0,6011
3213,103000180,16,0,30022
3214,103000180,20,0,6007
3215,103000180,25,0,30007
3216,103000180,30,0,6010
3217,103000180,40,0,30010
3218,103000180,50,0,6014
3219,103000180,1,1,6005
3220,103000180,1,2,30063
3221,103000180,1,3,30056
3222,103000180,1,4,30053
3223,103000180,1,5,30065
3224,105000160,1,0,10005
3225,105000160,1,0,10017
3226,105000160,1,0,10014
3227,105000160,3,0,30012
3228,105000160,6,0,10012
3229,105000160,10,0,30013
3230,105000160,13,0,10008
3231,105000160,16,0,30016
3232,105000160,20,0,10016
3233,105000160,25,0,10002
3234,105000160,30,0,10013
3235,105000160,40,0,30006
3236,105000160,50,0,30009
3237,105000160,1,1,10015
3238,105000160,1,2,30062
3239,105000160,1,3,30056
3240,105000160,1,4,30120
3241,105000160,1,5,30121
3242,111000090,1,0,30112
3243,111000090,1,0,1033
3244,111000090,1,0,1027
3245,111000090,3,0,30006
3246,111000090,6,0,1031
3247,111000090,10,0,30015
3248,111000090,13,0,1034
3249,111000090,16,0,30016
3250,111000090,20,0,1032
3251,111000090,25,0,30008
3252,111000090,30,0,1035
3253,111000090,40,0,30012
3254,111000090,50,0,1030
3255,111000090,1,1,1028
3256,111000090,1,2,30100
3257,111000090,1,3,30102
3258,111000090,1,4,30120
3259,111000090,1,5,30121
3260,104000200,1,0,29000
3261,104000200,1,0,29001
3262,104000200,1,0,29003
3263,104000200,3,0,12006
3264,104000200,6,0,12005
3265,104000200,10,0,29002
3266,104000200,13,0,12008
3267,104000200,16,0,12007
3268,104000200,20,0,30012
3269,104000200,25,0,12004
3270,104000200,30,0,30013
3271,104000200,40,0,12003
3272,104000200,50,0,12009
3273,104000200,1,1,12012
3274,104000200,1,2,30111
3275,104000200,1,3,30120
3276,104000200,1,4,30121
3277,104000200,1,5,30114
3278,106000170,1,0,30400
3279,106000170,1,0,29001
3280,106000170,1,0,29003
3281,106000170,3,0,30068
3282,106000170,6,0,29000
3283,106000170,10,0,30012
3284,106000170,13,0,30407
3285,106000170,16,0,30013
3286,106000170,20,0,29002
3287,106000170,25,0,30403
3288,106000170,30,0,30404
3289,106000170,40,0,30405
3290,106000170,50,0,30406
3291,106000170,1,1,4018
3292,106000170,1,2,30100
3293,106000170,1,3,30101
3294,106000170,1,4,30120
3295,106000170,1,5,30121
3296,111000100,1,0,29000
3297,111000100,1,0,29002
3298,111000100,1,0,29003
3299,111000100,3,0,30112
3300,111000100,6,0,1029
3301,111000100,10,0,29001
3302,111000100,13,0,1030
3303,111000100,16,0,30329
3304,111000100,20,0,1035
3305,111000100,25,0,30330
3306,111000100,30,0,30326
3307,111000100,40,0,30327
3308,111000100,50,0,1036
3309,111000100,1,1,1040
3310,111000100,1,2,30062
3311,111000100,1,3,30056
3312,111000100,1,4,30120
3313,111000100,1,5,30121
3314,102000210,1,0,3011
3315,102000210,1,0,30136
3316,102000210,1,0,3005
3317,102000210,3,0,30112
3318,102000210,6,0,30007
3319,102000210,10,0,3003
3320,102000210,13,0,30010
3321,102000210,16,0,3007
3322,102000210,20,0,3001
3323,102000210,25,0,3004
3324,102000210,30,0,3002
3325,102000210,40,0,30075
3326,102000210,50,0,3013
3327,102000210,1,1,3015
3328,102000210,1,2,30104
3329,102000210,1,3,30105
3330,102000210,1,4,30056
3331,102000210,1,5,30135
3332,109000170,1,0,1038
3333,109000170,1,0,1039
3334,109000170,1,0,1019
3335,109000170,3,0,30006
3336,109000170,6,0,1014
3337,109000170,10,0,30017
3338,109000170,13,0,1011
3339,109000170,16,0,1013
3340,109000170,20,0,1015
3341,109000170,25,0,30008
3342,109000170,30,0,30310
3343,109000170,40,0,30074
3344,109000170,50,0,30311
3345,109000170,1,1,1006
3346,109000170,1,2,30100
3347,109000170,1,3,30102
3348,109000170,1,4,30120
3349,109000170,1,5,30121
3350,108000130,1,0,9001
3351,108000130,1,0,9015
3352,108000130,1,0,9005
3353,108000130,3,0,30006
3354,108000130,6,0,9003
3355,108000130,10,0,9011
3356,108000130,13,0,9007
3357,108000130,16,0,30008
3358,108000130,20,0,9012
3359,108000130,25,0,9009
3360,108000130,30,0,9004
3361,108000130,40,0,30074
3362,108000130,50,0,9016
3363,108000130,1,1,9014
3364,108000130,1,2,30100
3365,108000130,1,3,30102
3366,108000130,1,4,30120
3367,108000130,1,5,30121
3368,104000210,1,0,30134
3369,104000210,1,0,14012
3370,104000210,1,0,14008
3371,104000210,3,0,30115
3372,104000210,6,0,14002
3373,104000210,10,0,30315
3374,104000210,13,0,14013
3375,104000210,16,0,14001
3376,104000210,20,0,14003
3377,104000210,25,0,30316
3378,104000210,30,0,14005
3379,104000210,40,0,14004
3380,104000210,50,0,14006
3381,104000210,1,1,14009
3382,104000210,1,2,30056
3383,104000210,1,3,30120
3384,104000210,1,4,30121
3385,104000210,1,5,30114
3386,101000210,1,0,2002
3387,101000210,1,0,2021
3388,101000210,1,0,2004
3389,101000210,3,0,30006
3390,101000210,6,0,2001
3391,101000210,10,0,2022
3392,101000210,13,0,2013
3393,101000210,16,0,30008
3394,101000210,20,0,2015
3395,101000210,25,0,2020
3396,101000210,30,0,2014
3397,101000210,40,0,30074
3398,101000210,50,0,30080
3399,101000210,1,1,2005
3400,101000210,1,2,30120
3401,101000210,1,3,30121
3402,101000210,1,4,30114
3403,101000210,1,5,2019
3404,102000220,1,0,3011
3405,102000220,1,0,30079
3406,102000220,1,0,3005
3407,102000220,3,0,30006
3408,102000220,6,0,3004
3409,102000220,10,0,30009
3410,102000220,13,0,3002
3411,102000220,16,0,30112
3412,102000220,20,0,3003
3413,102000220,25,0,30316
3414,102000220,30,0,3007
3415,102000220,40,0,30108
3416,102000220,50,0,30142
3417,102000220,1,1,3015
3418,102000220,1,2,30120
3419,102000220,1,3,30121
3420,102000220,1,4,30056
3421,102000220,1,5,30114
3422,107000130,1,0,6015
3423,107000130,1,0,6018
3424,107000130,1,0,6013
3425,107000130,3,0,30006
3426,107000130,6,0,6004
3427,107000130,10,0,30008
3428,107000130,13,0,6012
3429,107000130,16,0,30074
3430,107000130,20,0,6016
3431,107000130,25,0,6007
3432,107000130,30,0,6011
3433,107000130,40,0,6003
3434,107000130,50,0,6017
3435,107000130,1,1,6005
3436,107000130,1,2,30100
3437,107000130,1,3,30102
3438,107000130,1,4,30120
3439,107000130,1,5,30121
3440,101000220,1,0,2001
3441,101000220,1,0,2024
3442,101000220,1,0,2004
3443,101000220,3,0,30006
3444,101000220,6,0,2002
3445,101000220,10,0,2010
3446,101000220,13,0,2011
3447,101000220,16,0,2012
3448,101000220,20,0,2013
3449,101000220,25,0,30316
3450,101000220,30,0,2014
3451,101000220,40,0,30074
3452,101000220,50,0,2015
3453,101000220,1,1,2005
3454,101000220,1,2,30100
3455,101000220,1,3,30102
3456,101000220,1,4,30120
3457,101000220,1,5,30121
3458,102000230,1,0,3001
3459,102000230,1,0,3021
3460,102000230,1,0,3005
3461,102000230,3,0,30006
3462,102000230,6,0,3011
3463,102000230,10,0,30316
3464,102000230,13,0,3002
3465,102000230,16,0,30074
3466,102000230,20,0,3004
3467,102000230,25,0,3003
3468,102000230,30,0,3014
3469,102000230,40,0,3007
3470,102000230,50,0,3025
3471,102000230,1,1,3015
3472,102000230,1,2,30100
3473,102000230,1,3,30120
3474,102000230,1,4,30121
3475,102000230,1,5,30114
3476,106000180,1,0,30400
3477,106000180,1,0,30076
3478,106000180,1,0,4004
3479,106000180,3,0,30110
3480,106000180,6,0,30401
3481,106000180,10,0,30068
3482,106000180,13,0,30402
3483,106000180,16,0,30138
3484,106000180,20,0,30403
3485,106000180,25,0,30404
3486,106000180,30,0,30405
3487,106000180,40,0,30406
3488,106000180,50,0,30407
3489,106000180,1,1,4005
3490,106000180,1,2,30101
3491,106000180,1,3,30103
3492,106000180,1,4,30109
3493,106000180,1,5,30137
3494,109000180,1,0,30110
3495,109000180,1,0,30138
3496,109000180,1,0,1019
3497,109000180,3,0,30112
3498,109000180,6,0,1011
3499,109000180,10,0,30001
3500,109000180,13,0,1014
3501,109000180,16,0,1012
3502,109000180,20,0,1013
3503,109000180,25,0,1038
3504,109000180,30,0,1039
3505,109000180,40,0,1003
3506,109000180,50,0,1015
3507,109000180,1,1,1006
3508,109000180,1,2,30101
3509,109000180,1,3,30103
3510,109000180,1,4,30046
3511,109000180,1,5,30064
3512,101000230,1,0,2002
3513,101000230,1,0,30001
3514,101000230,1,0,2004
3515,101000230,3,0,30006
3516,101000230,6,0,2001
3517,101000230,10,0,30009
3518,101000230,13,0,2017
3519,101000230,16,0,30310
3520,101000230,20,0,2016
3521,101000230,25,0,30017
3522,101000230,30,0,2015
3523,101000230,40,0,30311
3524,101000230,50,0,2014
3525,101000230,1,1,2005
3526,101000230,1,2,30100
3527,101000230,1,3,30101
3528,101000230,1,4,30120
3529,101000230,1,5,30121
3530,102000240,1,0,29004
3531,102000240,1,0,30077
3532,102000240,1,0,29006
3533,102000240,3,0,30007
3534,102000240,6,0,3001
3535,102000240,10,0,30010
3536,102000240,13,0,3003
3537,102000240,16,0,30075
3538,102000240,20,0,3004
3539,102000240,25,0,30136
3540,102000240,30,0,3002
3541,102000240,40,0,30112
3542,102000240,50,0,3013
3543,102000240,1,1,3020
3544,102000240,1,2,30104
3545,102000240,1,3,30105
3546,102000240,1,4,30056
3547,102000240,1,5,30135
3548,105000170,1,0,30110
3549,105000170,1,0,29004
3550,105000170,1,0,29006
3551,105000170,3,0,30107
3552,105000170,6,0,10008
3553,105000170,10,0,30108
3554,105000170,13,0,10016
3555,105000170,16,0,30138
3556,105000170,20,0,10002
3557,105000170,25,0,30009
3558,105000170,30,0,10006
3559,105000170,40,0,30011
3560,105000170,50,0,30077
3561,105000170,1,1,10018
3562,105000170,1,2,30101
3563,105000170,1,3,30103
3564,105000170,1,4,30062
3565,105000170,1,5,30109
3566,109000190,1,0,1038
3567,109000190,1,0,29005
3568,109000190,1,0,29006
3569,109000190,3,0,30006
3570,109000190,6,0,1039
3571,109000190,10,0,30017
3572,109000190,13,0,1011
3573,109000190,16,0,30008
3574,109000190,20,0,1014
3575,109000190,25,0,30016
3576,109000190,30,0,1013
3577,109000190,40,0,30074
3578,109000190,50,0,30077
3579,109000190,1,1,1041
3580,109000190,1,2,30100
3581,109000190,1,3,30102
3582,109000190,1,4,30120
3583,109000190,1,5,30121
3584,105000180,1,0,30007
3585,105000180,1,0,30010
3586,105000180,1,0,30075
3587,105000180,3,0,10008
3588,105000180,6,0,10014
3589,105000180,10,0,10003
3590,105000180,13,0,10005
3591,105000180,16,0,10002
3592,105000180,20,0,10016
3593,105000180,25,0,10012
3594,105000180,30,0,10017
3595,105000180,40,0,10004
3596,105000180,50,0,30136
3597,105000180,1,1,10015
3598,105000180,1,2,30104
3599,105000180,1,3,30105
3600,105000180,1,4,30056
3601,105000180,1,5,30135
3602,103000190,1,0,1038
3603,103000190,1,0,1039
3604,103000190,1,0,1013
3605,103000190,3,0,30002
3606,103000190,6,0,1019
3607,103000190,10,0,30005
3608,103000190,13,0,1012
3609,103000190,16,0,30021
3610,103000190,20,0,1015
3611,103000190,25,0,30022
3612,103000190,30,0,30007
3613,103000190,40,0,30010
3614,103000190,50,0,30075
3615,103000190,1,1,1005
3616,103000190,1,2,30054
3617,103000190,1,3,30055
3618,103000190,1,4,30053
3619,103000190,1,5,30065
3620,109000200,1,0,1009
3621,109000200,1,0,30112
3622,109000200,1,0,1014
3623,109000200,3,0,30110
3624,109000200,6,0,1019
3625,109000200,10,0,30138
3626,109000200,13,0,1039
3627,109000200,16,0,30001
3628,109000200,20,0,30310
3629,109000200,25,0,1012
3630,109000200,30,0,1015
3631,109000200,40,0,1013
3632,109000200,50,0,30311
3633,109000200,1,1,1006
3634,109000200,1,2,30113
3635,109000200,1,3,30062
3636,109000200,1,4,30064
3637,109000200,1,5,30046
3638,112000090,1,0,1026
3639,112000090,1,0,1033
3640,112000090,1,0,1023
3641,112000090,3,0,30316
3642,112000090,6,0,1025
3643,112000090,10,0,30006
3644,112000090,13,0,1014
3645,112000090,16,0,30008
3646,112000090,20,0,1011
3647,112000090,25,0,30321
3648,112000090,30,0,1015
3649,112000090,40,0,30327
3650,112000090,50,0,30141
3651,112000090,1,1,1024
3652,112000090,1,2,30100
3653,112000090,1,3,30102
3654,112000090,1,4,30120
3655,112000090,1,5,30121
3656,104000220,1,0,12005
3657,104000220,1,0,30139
3658,104000220,1,0,12010
3659,104000220,3,0,30115
3660,104000220,6,0,30107
3661,104000220,10,0,12006
3662,104000220,13,0,30108
3663,104000220,16,0,12003
3664,104000220,20,0,30079
3665,104000220,25,0,12004
3666,104000220,30,0,12014
3667,104000220,40,0,12009
3668,104000220,50,0,12013
3669,104000220,1,1,12011
3670,104000220,1,2,30120
3671,104000220,1,3,30121
3672,104000220,1,4,30114
3673,104000220,1,5,30140
3674,103000200,1,0,30021
3675,103000200,1,0,30002
3676,103000200,1,0,2004
3677,103000200,3,0,30022
3678,103000200,6,0,2002
3679,103000200,10,0,30024
3680,103000200,13,0,2017
3681,103000200,16,0,30005
3682,103000200,20,0,2015
3683,103000200,25,0,30007
3684,103000200,30,0,2016
3685,103000200,40,0,30010
3686,103000200,50,0,30078
3687,103000200,1,1,2005
3688,103000200,1,2,30056
3689,103000200,1,3,30063
3690,103000200,1,4,30053
3691,103000200,1,5,30065
3692,111000110,1,0,2002
3693,111000110,1,0,2001
3694,111000110,1,0,2004
3695,111000110,3,0,30015
3696,111000110,6,0,2015
3697,111000110,10,0,30016
3698,111000110,13,0,2011
3699,111000110,16,0,30012
3700,111000110,20,0,2013
3701,111000110,25,0,30017
3702,111000110,30,0,2014
3703,111000110,40,0,30112
3704,111000110,50,0,2018
3705,111000110,1,1,2005
3706,111000110,1,2,30100
3707,111000110,1,3,30102
3708,111000110,1,4,30120
3709,111000110,1,5,30121
3710,104000230,1,0,12015
3711,104000230,1,0,30002
3712,104000230,1,0,12010
3713,104000230,3,0,30007
3714,104000230,6,0,12001
3715,104000230,10,0,30010
3716,104000230,13,0,12002
3717,104000230,16,0,30019
3718,104000230,20,0,12009
3719,104000230,25,0,30021
3720,104000230,30,0,12008
3721,104000230,40,0,30024
3722,104000230,50,0,12007
3723,104000230,1,1,12011
3724,104000230,1,2,30054
3725,104000230,1,3,30055
3726,104000230,1,4,30089
3727,104000230,1,5,30090
3728,110000160,1,0,30021
3729,110000160,1,0,30049
3730,110000160,1,0,4004
3731,110000160,3,0,30022
3732,110000160,6,0,30050
3733,110000160,10,0,30024
3734,110000160,13,0,30052
3735,110000160,16,0,30019
3736,110000160,20,0,30047
3737,110000160,25,0,30020
3738,110000160,30,0,30048
3739,110000160,40,0,30023
3740,110000160,50,0,30051
3741,110000160,1,1,4005
3742,110000160,1,2,30065
3743,110000160,1,3,30053
3744,110000160,1,4,30089
3745,110000160,1,5,30090
3746,112000100,1,0,1026
3747,112000100,1,0,1025
3748,112000100,1,0,1023
3749,112000100,3,0,30001
3750,112000100,6,0,1033
3751,112000100,10,0,30006
3752,112000100,13,0,1014
3753,112000100,16,0,30009
3754,112000100,20,0,1015
3755,112000100,25,0,30079
3756,112000100,30,0,30327
3757,112000100,40,0,30328
3758,112000100,50,0,30331
3759,112000100,1,1,1024
3760,112000100,1,2,30056
3761,112000100,1,3,30062
3762,112000100,1,4,30120
3763,112000100,1,5,30121
3764,111000120,1,0,1036
3765,111000120,1,0,30332
3766,111000120,1,0,1027
3767,111000120,3,0,30329
3768,111000120,6,0,1035
3769,111000120,10,0,30330
3770,111000120,13,0,1034
3771,111000120,16,0,30326
3772,111000120,20,0,30006
3773,111000120,25,0,30327
3774,111000120,30,0,30074
3775,111000120,40,0,30328
3776,111000120,50,0,30331
3777,111000120,1,1,1028
3778,111000120,1,2,30100
3779,111000120,1,3,30102
3780,111000120,1,4,30120
3781,111000120,1,5,30121
3782,111000130,1,0,1029
3783,111000130,1,0,30002
3784,111000130,1,0,1027
3785,111000130,3,0,30005
3786,111000130,6,0,1036
3787,111000130,10,0,30007
3788,111000130,13,0,30329
3789,111000130,16,0,30010
3790,111000130,20,0,30330
3791,111000130,25,0,30075
3792,111000130,30,0,30326
3793,111000130,40,0,1030
3794,111000130,50,0,30332
3795,111000130,1,1,1028
