// MonsterActionId,Name,UnitId,Slot,UsableLv,UseCount,NotAngry,IsAngry,CanSealed,MultiPlayOnly,AngleMin,AngleMax,RangeMin,RangeMax,AttackTime,DelayTime,CoolTime,State,SubState
1255,"グリンブルスティ攻撃16_回転攻撃2",15020100,15,1,-1,False,True,True,False,-60,60,8,20,0.1,0,10,"Action.16","MO_502_01_ACT_16"
1256,"グリンブルスティ攻撃17_マルチ吹き飛ばし",15020100,16,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.17","MO_502_01_ACT_17"
1257,"アウドムラ攻撃1_叩き潰す",15020200,0,1,-1,True,True,False,False,-45,45,0,12,0.05,0,6,"Action.01","MO_502_02_ACT_01"
1258,"アウドムラ攻撃2_ロケットパンチ（左＞右）",15020200,1,1,-1,True,False,True,False,-30,30,5,20,0.05,5,6,"Action.02","MO_502_02_ACT_02"
1259,"アウドムラ攻撃3_回転攻撃",15020200,2,1,-1,True,False,True,False,-60,60,8,20,0.05,5,10,"Action.03","MO_502_02_ACT_03"
1260,"アウドムラ攻撃4_岩石落とし",15020200,3,1,-1,True,False,True,False,0,360,0,8,0.02,45,45,"Action.04","MO_502_02_ACT_04"
1261,"アウドムラ攻撃5_アースブレス",15020200,4,1,-1,False,True,True,False,-60,60,8,15,0.03,0,4,"Action.05","MO_502_02_ACT_05"
1262,"アウドムラ攻撃6a_目の前にパンチ（左＞右）",15020200,5,1,-1,True,False,True,False,-45,45,0,12,0.02,5,6,"Action.06","MO_502_02_ACT_06a"
1263,"アウドムラ攻撃6b_目の前にパンチ乱打",15020200,6,1,-1,False,True,True,False,0,0,0,0,0.02,0,0,"Action.07","MO_502_02_ACT_06b"
1264,"アウドムラ攻撃8_岩石落とし2",15020200,7,1,-1,False,True,False,False,0,360,0,8,0.02,0,20,"Action.08","MO_502_02_ACT_08"
1265,"アウドムラ攻撃9_パンチコンボ始動",15020200,8,1,-1,False,True,True,False,-45,45,0,10,0.02,0,4,"Action.09","MO_502_02_ACT_09"
1266,"アウドムラ攻撃10_左ステップ",15020200,9,1,-1,True,True,False,False,-120,-20,0,8,0.02,0,4,"Action.10","MO_502_02_ACT_10"
1267,"アウドムラ攻撃11_右ステップ",15020200,10,1,-1,True,True,False,False,20,120,0,8,0.02,0,4,"Action.11","MO_502_02_ACT_11"
1268,"アウドムラ攻撃12_召喚",15020200,11,1,-1,False,True,True,False,0,360,0,20,0,0,40,"Action.12","MO_502_02_ACT_12"
1269,"アウドムラ攻撃13_バックステップ",15020200,12,1,-1,True,True,False,False,-45,45,0,8,0.05,0,4,"Action.13","MO_502_02_ACT_13"
1270,"アウドムラ攻撃14_目の前にパンチ（左＞右）",15020200,13,1,-1,True,True,True,False,-150,-40,0,8,0.05,0,4,"Action.14","MO_502_02_ACT_14"
1271,"アウドムラ攻撃15_目の前にパンチ（左＞右）",15020200,14,1,-1,True,True,True,False,40,150,0,8,0.05,0,4,"Action.15","MO_502_02_ACT_15"
1272,"アウドムラ攻撃16_回転攻撃2",15020200,15,1,-1,False,True,True,False,-60,60,8,20,0.05,0,10,"Action.16","MO_502_02_ACT_16"
1273,"アウドムラ攻撃17_マルチ吹き飛ばし",15020200,16,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.17","MO_502_02_ACT_17"
1275,"アウドムラ攻撃19_スーパーロケットパンチ",15020200,18,1,-1,False,True,True,False,-90,90,0,25,0.01,0,4,"Action.19","MO_502_02_ACT_19"
1276,"アウドムラ攻撃20_突進1（近距離）",15020200,19,1,-1,True,True,True,False,-60,60,0,15,0.01,0,6,"Action.20","MO_502_02_ACT_20"
1277,"アウドムラ攻撃21_突進2（遠距離）",15020200,20,1,-1,True,True,True,False,-60,60,20,50,0.01,0,2,"Action.21","MO_502_02_ACT_21"
1278,"ディアボロス_攻撃１_挌闘コンボ1段目",15212000,0,1,-1,True,False,False,False,-30,30,0,10,1.2,0,2,"Action.01","MO_521_20_ACT_01"
1280,"ディアボロス_攻撃２b_挌闘コンボ2（２の単体版）",15212000,2,1,-1,True,False,True,False,-90,10,0,10,0.5,0,10,"Action.03","MO_521_20_ACT_02b"
1282,"ディアボロス_攻撃３b_連続袈裟切り（３の単体版）",15212000,4,1,-1,True,False,True,False,-30,30,5,15,0.5,0,9,"Action.05","MO_521_20_ACT_03b"
1283,"ディアボロス_攻撃４_回転斬り",15212000,5,1,-1,True,False,True,False,-10,90,0,10,0.5,0,8,"Action.06","MO_521_20_ACT_04"
1285,"ディアボロス_攻撃５_跳びかかり斬り",15212000,7,1,-1,True,False,True,False,-30,30,8,15,0.5,0,7,"Action.08","MO_521_20_ACT_05"
1289,"ディアボロス_攻撃８_デバフ空間弾発射",15212000,11,1,-1,True,False,True,False,-60,60,5,20,0.1,20,6,"Action.12","MO_521_20_ACT_08"
1290,"ディアボロス_攻撃１１_挌闘コンボ1段目",15212000,12,1,-1,False,True,False,False,-30,30,0,25,1.2,0,8,"Action.13","MO_521_20_ACT_11"
1292,"ディアボロス_攻撃１２b_挌闘コンボ3段目",15212000,14,1,-1,False,True,True,False,-90,10,0,25,0.1,0,2,"Action.15","MO_521_20_ACT_12b"
1294,"ディアボロス_攻撃１３b_連続袈裟切り（３の単体版）",15212000,16,1,-1,False,True,True,False,-30,30,10,30,0.3,0,8,"Action.17","MO_521_20_ACT_13b"
1295,"ディアボロス_攻撃１４_回転斬り",15212000,17,1,-1,False,True,True,False,-10,90,0,25,0.1,0,2,"Action.18","MO_521_20_ACT_14"
1296,"ディアボロス_攻撃１４b_連続回転斬り",15212000,18,1,-1,False,True,False,False,100,260,0,25,0.2,0,10,"Action.19","MO_521_20_ACT_14b"
1297,"ディアボロス_攻撃１５_跳びかかり斬り",15212000,19,1,-1,False,True,False,False,-30,30,10,30,0.4,0,8,"Action.20","MO_521_20_ACT_15"
1302,"ディアボロス_攻撃１９_装甲パージ",15212000,24,1,1,False,True,False,False,0,360,0,100,0,0,0,"Action.25","MO_521_20_ACT_19"
1303,"ディアボロス_攻撃２０_バック攻撃",15212000,25,1,-1,False,True,False,False,-45,45,0,8,0.5,0,4,"Action.26","MO_521_20_ACT_20"
1304,"ディアボロス_攻撃２１_左攻撃",15212000,26,1,-1,False,True,False,False,-180,-45,0,8,0.5,0,4,"Action.27","MO_521_20_ACT_21"
1305,"ディアボロス_攻撃２２_右攻撃",15212000,27,1,-1,False,True,False,False,45,180,0,8,0.5,0,4,"Action.28","MO_521_20_ACT_22"
1306,"ディアボロス_攻撃２３_バックステップ",15212000,28,1,-1,True,False,False,False,90,270,0,20,0.05,0,2,"Action.29","MO_521_20_ACT_23"
1307,"ディアボロス_攻撃２４_左ステップ",15212000,29,1,-1,True,False,False,False,-180,-45,0,20,0.01,0,4,"Action.30","MO_521_20_ACT_24"
1308,"ディアボロス_攻撃２５_右ステップ",15212000,30,1,-1,True,False,False,False,45,180,0,20,0.01,0,4,"Action.31","MO_521_20_ACT_25"
1309,"ディアボロス_攻撃２６_マルチ吹き飛ばし",15212000,31,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.32","MO_521_20_ACT_26"
1310,"ディアボロス_攻撃２７_弾幕",15212000,32,1,-1,True,False,False,False,0,0,0,0,0,0,0,"Action.33","MO_521_20_ACT_27"
1312,"ディアボロス_攻撃35_挌闘コンボ1段目",15212000,34,109,-1,True,True,False,False,-90,90,0,10,0.5,0,15,"Action.35","MO_521_20_ACT_35"
1313,"ディアボロス_攻撃36_挌闘コンボ2段目",15212000,35,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.36","MO_521_20_ACT_36"
1314,"ディアボロス_攻撃37_挌闘コンボ3段目",15212000,36,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.37","MO_521_20_ACT_37"
1315,"サタナキア_攻撃１_挌闘コンボ1段目",15212100,0,1,-1,False,True,False,False,-30,30,0,10,0.5,0,11,"Action.01","MO_521_21_ACT_01"
1317,"サタナキア_攻撃２b_挌闘コンボ2（２の単体版）",15212100,2,1,-1,False,True,True,False,-90,10,0,10,0.5,0,10,"Action.03","MO_521_21_ACT_02b"
1319,"サタナキア_攻撃３b_連続袈裟切り（３の単体版）",15212100,4,1,-1,False,True,True,False,-30,30,5,15,0.5,0,9,"Action.05","MO_521_21_ACT_03b"
1320,"サタナキア_攻撃４_回転斬り",15212100,5,1,-1,False,True,True,False,-10,90,0,10,0.5,0,8,"Action.06","MO_521_21_ACT_04"
1322,"サタナキア_攻撃５_跳びかかり斬り",15212100,7,1,-1,False,True,True,False,-30,30,8,15,0.5,0,7,"Action.08","MO_521_21_ACT_05"
1326,"サタナキア_攻撃８_デバフ空間弾発射",15212100,11,1,-1,False,True,True,False,-60,60,5,20,0.1,20,6,"Action.12","MO_521_21_ACT_08"
1327,"サタナキア_攻撃１１_挌闘コンボ1段目",15212100,12,1,-1,True,False,False,False,-30,30,0,25,0.1,0,8,"Action.13","MO_521_21_ACT_11"
1329,"サタナキア_攻撃１２b_挌闘コンボ2（２の単体版）",15212100,14,1,-1,True,False,True,False,-90,10,0,25,0.1,0,2,"Action.15","MO_521_21_ACT_12b"
1331,"サタナキア_攻撃１３b_連続袈裟切り（３の単体版）",15212100,16,1,-1,True,False,True,False,-30,30,10,30,0.3,0,8,"Action.17","MO_521_21_ACT_13b"
1332,"サタナキア_攻撃１４_回転斬り",15212100,17,1,-1,True,False,True,False,-10,90,0,25,0.1,0,2,"Action.18","MO_521_21_ACT_14"
1333,"サタナキア_攻撃１４b_連続回転斬り",15212100,18,1,-1,True,False,False,False,100,260,0,25,0.2,0,10,"Action.19","MO_521_21_ACT_14b"
1334,"サタナキア_攻撃１５_跳びかかり斬り",15212100,19,1,-1,True,False,False,False,-30,30,10,30,0.4,0,8,"Action.20","MO_521_21_ACT_15"
1338,"サタナキア_攻撃１８_デバフ空間弾発射",15212100,23,1,-1,False,True,True,False,0,360,0,100,0.1,0,20,"Action.24","MO_521_21_ACT_18"
1339,"サタナキア_攻撃１９_装甲パージ",15212100,24,1,1,False,False,False,False,0,360,0,100,0,0,0,"Action.25","MO_521_21_ACT_19"
1340,"サタナキア_攻撃２０_バック攻撃",15212100,25,1,-1,True,False,False,False,-45,45,0,8,0.5,0,4,"Action.26","MO_521_21_ACT_20"
1341,"サタナキア_攻撃２１_左攻撃",15212100,26,1,-1,True,False,False,False,-180,-45,0,8,0.5,0,4,"Action.27","MO_521_21_ACT_21"
1342,"サタナキア_攻撃２２_右攻撃",15212100,27,1,-1,True,False,False,False,45,180,0,8,0.5,0,4,"Action.28","MO_521_21_ACT_22"
1343,"サタナキア_攻撃２３_バックステップ",15212100,28,1,-1,False,True,False,False,90,270,0,20,0.05,0,2,"Action.29","MO_521_21_ACT_23"
1344,"サタナキア_攻撃２４_左ステップ",15212100,29,1,-1,False,True,False,False,-180,-45,0,20,0.01,0,4,"Action.30","MO_521_21_ACT_24"
1345,"サタナキア_攻撃２５_右ステップ",15212100,30,1,-1,False,True,False,False,45,180,0,20,0.01,0,4,"Action.31","MO_521_21_ACT_25"
1346,"サタナキア_攻撃２６_マルチ吹き飛ばし",15212100,31,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.32","MO_521_21_ACT_26"
1347,"サタナキア_攻撃２７_弾幕",15212100,32,1,-1,False,True,False,False,0,0,0,0,0,0,0,"Action.33","MO_521_21_ACT_27"
1348,"サタナキア_攻撃35_挌闘コンボ1段目",15212100,34,109,-1,True,True,False,False,-90,90,0,8,0.7,0,10,"Action.35","MO_521_21_ACT_35"
1349,"サタナキア_攻撃36_挌闘コンボ2段目",15212100,35,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.36","MO_521_21_ACT_36"
1350,"サタナキア_攻撃37_挌闘コンボ3段目",15212100,36,109,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.37","MO_521_21_ACT_37"
1351,"パノプティコン_攻撃１_レーザー発射用モーション",15220000,0,1,-1,False,True,False,False,-70,70,5,20,0.1,0,4,"Action.01","MO_522_00_ACT_01"
1353,"パノプティコン_攻撃３_回転頭突きのようなモーション",15220000,2,1,-1,True,True,False,False,-45,45,0,10,0.2,0,4,"Action.03","MO_522_00_ACT_03"
1355,"パノプティコン_攻撃５_右パンチ",15220000,4,1,-1,True,True,False,False,45,180,0,8,0.2,0,4,"Action.05","MO_522_00_ACT_05"
1356,"パノプティコン_攻撃６_左パンチ",15220000,5,1,-1,True,True,False,False,-180,-45,0,8,0.2,0,4,"Action.06","MO_522_00_ACT_06"
1357,"パノプティコン_攻撃７_正面パンチ",15220000,6,1,-1,True,False,False,False,-45,45,7,20,0.2,0,5,"Action.07","MO_522_00_ACT_07"
1358,"パノプティコン_攻撃８_連撃",15220000,7,1,-1,False,True,True,False,-45,45,7,20,0.2,0,5,"Action.08","MO_522_00_ACT_08"
1360,"パノプティコン_攻撃１０_ミサイル一斉発射モーション",15220000,9,1,-1,True,True,False,False,0,0,0,0,0,0,0,"Action.10","MO_522_00_ACT_10"
1361,"パノプティコン_攻撃１１_背面攻撃",15220000,10,1,-1,True,True,False,False,100,260,0,8,0.2,0,2,"Action.11","MO_522_00_ACT_11"
1362,"パノプティコン_攻撃１２_右アタック",15220000,11,1,-1,False,True,False,False,45,180,0,8,0.2,0,1,"Action.12","MO_522_00_ACT_12"
1363,"パノプティコン_攻撃１３_左アタック",15220000,12,1,-1,False,True,False,False,-180,-45,0,8,0.2,0,1,"Action.13","MO_522_00_ACT_13"
1364,"パノプティコン_攻撃１４_ミサイル発射始動",15220000,13,1,-1,False,True,True,False,0,360,0,30,0.2,0,15,"Action.14","MO_522_00_ACT_14"
1367,"パノプティコン_攻撃１７_レーザー発射用モーション2",15220000,16,1,-1,True,False,True,False,-70,70,5,20,0.1,0,4,"Action.17","MO_522_00_ACT_17"
1368,"パノプティコン_攻撃１８_マルチ吹き飛ばし",15220000,17,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.18","MO_522_00_ACT_18"
1369,"パノプティコン_攻撃１９_バフ",15220000,18,1,-1,False,True,True,False,0,360,0,10,0,0,30,"Action.19","MO_522_00_ACT_19"
1370,"プロビデンス_攻撃23_ジグザグ",15220000,22,110,-1,True,True,False,False,0,360,0,10,0,0,15,"Action.23","MO_522_00_ACT_23"
1371,"プロビデンス_攻撃１_レーザー発射用モーション",15220100,0,80,-1,True,True,False,False,-70,70,5,30,0.1,0,4,"Action.01","MO_522_01_ACT_01"
1372,"プロビデンス_攻撃２_バフ展開",15220100,1,1,-1,True,True,False,False,0,360,0,100,0.01,40,40,"Action.02","MO_522_01_ACT_02"
1373,"プロビデンス_攻撃３_回転頭突きのようなモーション",15220100,2,1,-1,True,True,False,False,0,360,0,6,0.05,0,4,"Action.03","MO_522_01_ACT_03"
1375,"プロビデンス_攻撃５_右パンチ",15220100,4,1,-1,True,True,False,False,45,180,0,8,0.2,0,4,"Action.05","MO_522_01_ACT_05"
1376,"プロビデンス_攻撃６_左パンチ",15220100,5,1,-1,True,True,False,False,-180,-45,0,8,0.2,0,4,"Action.06","MO_522_01_ACT_06"
1377,"プロビデンス_攻撃７_正面パンチ",15220100,6,1,-1,True,True,False,False,-45,45,7,20,0.2,0,5,"Action.07","MO_522_01_ACT_07"
1378,"プロビデンス_攻撃８_連撃",15220100,7,1,-1,True,True,True,False,-45,45,7,20,0.2,0,5,"Action.08","MO_522_01_ACT_08"
1379,"プロビデンス_攻撃９_ダメージバリア発生",15220100,8,1,-1,True,True,False,False,0,360,0,100,0,20,30,"Action.09","MO_522_01_ACT_09"
1380,"プロビデンス_攻撃１０_ミサイル一斉発射モーション",15220100,9,80,-1,True,True,False,False,0,0,0,0,0.01,0,0,"Action.10","MO_522_01_ACT_10"
1381,"プロビデンス_攻撃１１_背面攻撃",15220100,10,1,-1,True,True,False,False,100,260,0,8,0.2,0,2,"Action.11","MO_522_01_ACT_11"
1382,"プロビデンス_攻撃１２_右アタック",15220100,11,1,-1,True,True,False,False,45,180,0,8,0.2,0,1,"Action.12","MO_522_01_ACT_12"
1383,"プロビデンス_攻撃１３_左アタック",15220100,12,1,-1,True,True,False,False,-180,-45,0,8,0.2,0,1,"Action.13","MO_522_01_ACT_13"
1384,"プロビデンス_攻撃１４_ミサイル発射始動",15220100,13,80,-1,True,True,True,False,0,360,0,30,0.2,0,15,"Action.14","MO_522_01_ACT_14"
1385,"プロビデンス_攻撃１５_暗黒弾散布",15220100,14,85,-1,True,True,True,False,0,360,0,50,0.1,0,15,"Action.15","MO_522_01_ACT_15"
1386,"プロビデンス_攻撃１６_突進",15220100,15,80,-1,True,True,True,False,-45,45,5,30,0.05,0,4,"Action.16","MO_522_01_ACT_16"
1388,"プロビデンス_攻撃１８_マルチ吹き飛ばし",15220100,17,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.18","MO_522_01_ACT_18"
1389,"プロビデンス_攻撃22_単体爆発",15220100,21,1,-1,True,True,True,False,10,360,0,20,0,0,4,"Action.22","MO_522_01_ACT_22"
1390,"プロビデンス_攻撃23_ジグザグ",15220100,22,75,-1,True,True,False,False,0,360,0,10,0,0,15,"Action.23","MO_522_01_ACT_23"
1392,"プロビデンス（討伐用）_攻撃２_バフ展開",15220101,1,1,-1,True,True,False,False,0,360,0,100,0.01,40,80,"Action.02","MO_522_01_01_ACT_02"
1393,"プロビデンス（討伐用）_攻撃３_回転頭突きのようなモーション",15220101,2,1,-1,True,True,False,False,0,360,0,6,0.05,0,4,"Action.03","MO_522_01_01_ACT_03"
1395,"プロビデンス（討伐用）_攻撃５_右パンチ",15220101,4,1,-1,True,True,False,False,45,180,0,8,0.2,0,4,"Action.05","MO_522_01_01_ACT_05"
1396,"プロビデンス（討伐用）_攻撃６_左パンチ",15220101,5,1,-1,True,True,False,False,-180,-45,0,8,0.2,0,4,"Action.06","MO_522_01_01_ACT_06"
1397,"プロビデンス（討伐用）_攻撃７_正面パンチ",15220101,6,1,-1,True,True,False,False,-45,45,7,20,0.2,0,5,"Action.07","MO_522_01_01_ACT_07"
1398,"プロビデンス（討伐用）_攻撃８_連撃",15220101,7,1,-1,True,True,True,False,-45,45,7,20,0.2,0,5,"Action.08","MO_522_01_01_ACT_08"
1399,"プロビデンス（討伐用）_攻撃９_ダメージバリア発生",15220101,8,1,-1,True,True,False,False,0,360,0,100,0,20,35,"Action.09","MO_522_01_01_ACT_09"
1401,"プロビデンス（討伐用）_攻撃１１_背面攻撃",15220101,10,1,-1,True,True,False,False,100,260,0,8,0.2,0,2,"Action.11","MO_522_01_01_ACT_11"
1402,"プロビデンス（討伐用）_攻撃１２_右アタック",15220101,11,1,-1,True,True,False,False,45,180,0,8,0.2,0,2,"Action.12","MO_522_01_01_ACT_12"
1403,"プロビデンス（討伐用）_攻撃１３_左アタック",15220101,12,1,-1,True,True,False,False,-180,-45,0,8,0.2,0,2,"Action.13","MO_522_01_01_ACT_13"
1408,"プロビデンス（討伐用）_攻撃１８_マルチ吹き飛ばし",15220101,17,1,-1,True,True,False,True,0,360,0,8,0,10,30,"Action.18","MO_522_01_01_ACT_18"
1409,"プロビデンス（討伐用）_攻撃22_単体爆発",15220101,21,1,-1,True,True,True,False,10,360,0,20,0,30,15,"Action.22","MO_522_01_01_ACT_22"
1413,"ホロウ・リーパー_攻撃３_両手鎌による振り下ろし1（ジャンプ攻撃）",15310000,2,1,-1,True,False,False,False,-30,30,5,15,0.1,10,8,"Action.03","MO_531_00_ACT_03"
1414,"ホロウ・リーパー_攻撃４_両鎌による突き刺し1（ジャンプ攻撃）",15310000,3,1,-1,True,False,False,False,-30,30,15,30,0.1,10,8,"Action.04","MO_531_00_ACT_04"
1415,"ホロウ・リーパー_攻撃５_右鎌による斬り下ろし2",15310000,4,1,-1,True,True,False,False,-45,45,0,15,0.05,2,6,"Action.05","MO_531_00_ACT_05"
1416,"ホロウ・リーパー_攻撃６_両手鎌による振り下ろし2（ジャンプ攻撃）",15310000,5,1,-1,False,True,True,False,-30,30,10,25,0.1,0,8,"Action.06","MO_531_00_ACT_06"
1417,"ホロウ・リーパー_攻撃７_両鎌による突き刺し2（ジャンプ攻撃）",15310000,6,1,-1,True,False,True,False,-30,30,10,20,0.1,10,8,"Action.07","MO_531_00_ACT_07"
1418,"ホロウ・リーパー_攻撃８_右鎌による鋭い突き",15310000,7,1,-1,True,True,False,False,-30,30,0,15,0.05,0,6,"Action.08","MO_531_00_ACT_08"
1419,"ホロウ・リーパー_攻撃９_右鎌による斬り込み",15310000,8,1,-1,True,True,False,False,-45,45,0,15,0.05,0,6,"Action.09","MO_531_00_ACT_09"
1420,"ホロウ・リーパー_攻撃１０_鎌による乱舞7攻撃",15310000,9,1,-1,True,True,True,False,-30,30,0,7,0.01,10,6,"Action.10","MO_531_00_ACT_10"
1422,"ホロウ・リーパー_攻撃１２_左鎌による斬り下ろし1",15310000,11,1,-1,True,True,False,False,-45,45,0,15,0.1,0,6,"Action.12","MO_531_00_ACT_12"
1423,"ホロウ・リーパー_攻撃１３_尻尾による薙ぎ払い",15310000,12,1,-1,True,True,False,False,140,220,0,15,0.01,0,4,"Action.13","MO_531_00_ACT_13"
1424,"ホロウ・リーパー_攻撃１４_回転移動",15310000,13,1,-1,False,True,True,False,-30,30,5,25,0.2,0,15,"Action.14","MO_531_00_ACT_14"
1425,"ホロウ・リーパー_攻撃１５_連続突き",15310000,14,1,-1,False,True,True,False,-30,30,5,15,0.1,0,6,"Action.15","MO_531_00_ACT_15"
1426,"ホロウ・リーパー_攻撃１６_高出力ビーム",15310000,15,1,-1,False,True,True,False,-45,45,5,20,0.1,0,15,"Action.16","MO_531_00_ACT_16"
1427,"ホロウ・リーパー_攻撃１７_突進",15310000,16,1,-1,True,True,True,False,-45,45,6,25,0.01,0,8,"Action.17","MO_531_00_ACT_17"
1428,"ホロウ・リーパー_攻撃１８_上空移動＞落下攻撃",15310000,17,1,-1,False,True,True,False,0,360,6,25,0.1,0,6,"Action.18","MO_531_00_ACT_18"
1429,"ホロウ・リーパー_攻撃１９_右鎌による斬り下ろし1b",15310000,18,1,-1,True,True,False,False,-45,45,0,15,0.05,0,6,"Action.19","MO_531_00_ACT_19"
1430,"ホロウ・リーパー_攻撃２０_バックステップ",15310000,19,1,-1,True,True,False,False,-30,30,0,8,0.01,10,10,"Action.20","MO_531_00_ACT_20"
1431,"ホロウ・リーパー_攻撃２１_左ステップ",15310000,20,1,-1,True,True,False,False,-160,-30,0,12,0.01,10,10,"Action.21","MO_531_00_ACT_21"
