// PropertyTableId,PropertyTableSubId,PropertyId,Value1Min,Value1Max,Value2Min,Value2Max,Rate
3888,110140,101600,0,0,0,0,100
3889,110140,101700,0,0,0,0,100
3890,110140,101900,10,50,0,0,400
3891,110140,102000,5,25,0,0,400
3892,110140,102100,2,20,0,0,400
3893,110140,102200,5,5,0,0,150
3894,110140,102300,20,40,0,0,100
3895,110140,102400,10,30,0,0,100
3896,110140,102500,10,30,0,0,100
3897,110140,102600,10,30,0,0,50
3898,110140,102700,20,40,0,0,50
3899,110140,102900,1,20,0,0,50
3901,110150,1,0,0,0,0,4000
3902,110150,100200,1,20,0,0,585
3903,110150,100300,1,20,0,0,585
3904,110150,100400,1,20,0,0,585
3905,110150,100500,1,20,0,0,585
3906,110150,100200,21,40,0,0,58
3907,110150,100300,21,40,0,0,58
3908,110150,100400,21,40,0,0,58
3909,110150,100500,21,40,0,0,58
3910,110150,100200,41,60,0,0,7
3911,110150,100300,41,60,0,0,7
3912,110150,100400,41,60,0,0,7
3913,110150,100500,41,60,0,0,7
3914,110150,100600,1,20,0,0,50
3915,110150,100700,1,20,0,0,50
3916,110150,100800,1,20,0,0,50
3917,110150,100900,20,50,0,0,50
3918,110150,101000,20,50,0,0,50
3919,110150,101100,20,50,0,0,50
3920,110150,101200,20,50,0,0,50
3921,110150,101300,20,50,0,0,50
3922,110150,101400,20,50,0,0,50
3923,110150,101500,0,0,0,0,50
3924,110150,101600,0,0,0,0,50
3925,110150,101700,0,0,0,0,50
3926,110150,101800,0,0,0,0,800
3927,110150,101900,10,50,0,0,500
3928,110150,102000,5,25,0,0,500
3929,110150,102100,2,20,0,0,500
3930,110150,102200,5,5,0,0,200
3931,110150,102300,20,40,0,0,50
3932,110150,102400,10,30,0,0,50
3933,110150,102500,10,30,0,0,50
3934,110150,102600,10,30,0,0,50
3935,110150,102700,20,40,0,0,50
3936,110150,102900,1,20,0,0,50
3938,20015,1,0,0,0,0,2280
3939,20015,200200,71,100,0,0,435
3940,20015,200300,71,100,0,0,435
3941,20015,200400,71,100,0,0,435
3942,20015,200500,71,100,0,0,435
3943,20015,202400,10,100,0,0,75
3944,20015,202500,10,100,0,0,75
3945,20015,202600,10,100,0,0,75
3946,20015,202700,20,100,0,0,75
3947,20015,203000,0,0,0,0,300
3948,20015,203100,0,0,0,0,300
3949,20015,203200,0,0,0,0,300
3950,20015,203300,0,0,0,0,300
3951,20015,203400,0,0,0,0,300
3952,20015,203500,0,0,0,0,300
3953,20015,203600,1,10,0,0,300
3954,20015,203700,1,10,0,0,300
3955,20015,203800,1,10,0,0,300
3956,20015,203900,1,10,0,0,300
3957,20015,204000,5,5,0,0,20
3958,20015,204100,0,0,0,0,20
3959,20015,204200,5,5,0,0,20
3960,20015,204300,20,50,0,0,20
3961,20015,204500,1,10,0,0,20
3962,20015,204600,1,10,0,0,20
3963,20015,205500,10,30,0,0,20
3964,20015,205600,0,0,0,0,20
3965,20015,205700,1,10,0,0,20
3967,20025,1,0,0,0,0,2280
3968,20025,200200,71,100,0,0,385
3969,20025,200300,71,100,0,0,385
3970,20025,200400,71,100,0,0,385
3971,20025,200500,71,100,0,0,385
3972,20025,202400,10,100,0,0,75
3973,20025,202500,10,100,0,0,75
3974,20025,202600,10,100,0,0,75
3975,20025,202700,20,100,0,0,75
3976,20025,203000,0,0,0,0,200
3977,20025,203100,0,0,0,0,200
3978,20025,203200,0,0,0,0,200
3979,20025,203300,0,0,0,0,200
3980,20025,203400,0,0,0,0,200
3981,20025,203500,0,0,0,0,200
3982,20025,203600,1,10,0,0,500
3983,20025,203700,1,10,0,0,500
3984,20025,203800,1,10,0,0,500
3985,20025,203900,1,10,0,0,500
3986,20025,204000,5,5,0,0,20
3987,20025,204100,0,0,0,0,20
3988,20025,204200,5,5,0,0,20
3989,20025,204300,20,50,0,0,20
3990,20025,204500,1,10,0,0,20
3991,20025,204600,1,10,0,0,20
3992,20025,205500,10,30,0,0,20
3993,20025,205600,0,0,0,0,20
3994,20025,205700,1,10,0,0,20
3996,20035,1,0,0,0,0,2280
3997,20035,200200,71,100,0,0,385
3998,20035,200300,71,100,0,0,385
3999,20035,200400,71,100,0,0,385
4000,20035,200500,71,100,0,0,385
4001,20035,202400,10,100,0,0,75
4002,20035,202500,10,100,0,0,75
4003,20035,202600,10,100,0,0,75
4004,20035,202700,20,100,0,0,75
4005,20035,203000,0,0,0,0,300
4006,20035,203100,0,0,0,0,300
4007,20035,203200,0,0,0,0,300
4008,20035,203300,0,0,0,0,300
4009,20035,203400,0,0,0,0,300
4010,20035,203500,0,0,0,0,300
4011,20035,203600,1,10,0,0,300
4012,20035,203700,1,10,0,0,300
4013,20035,203800,1,10,0,0,500
4014,20035,203900,1,10,0,0,300
4015,20035,204000,5,5,0,0,20
4016,20035,204100,0,0,0,0,20
4017,20035,204200,5,5,0,0,20
4018,20035,204300,20,50,0,0,20
4019,20035,204500,1,10,0,0,20
4020,20035,204600,1,10,0,0,20
4021,20035,205500,10,30,0,0,20
4022,20035,205600,0,0,0,0,20
4023,20035,205700,1,10,0,0,20
4025,20065,1,0,0,0,0,2280
4026,20065,200200,71,100,0,0,435
4027,20065,200300,71,100,0,0,435
4028,20065,200400,71,100,0,0,435
4029,20065,200500,71,100,0,0,435
4030,20065,202400,10,100,0,0,75
4031,20065,202500,10,100,0,0,75
4032,20065,202600,10,100,0,0,75
4033,20065,202700,20,100,0,0,75
4034,20065,203000,0,0,0,0,40
4035,20065,203100,0,0,0,0,40
4036,20065,203200,0,0,0,0,1600
4037,20065,203300,0,0,0,0,40
4038,20065,203400,0,0,0,0,40
4039,20065,203500,0,0,0,0,40
4040,20065,203600,1,10,0,0,300
4041,20065,203700,1,10,0,0,300
4042,20065,203800,1,10,0,0,300
4043,20065,203900,1,10,0,0,300
4044,20065,204000,5,5,0,0,20
4045,20065,204100,0,0,0,0,20
4046,20065,204200,5,5,0,0,20
4047,20065,204300,20,50,0,0,20
4048,20065,204500,1,10,0,0,20
4049,20065,204600,1,10,0,0,20
4050,20065,205500,10,30,0,0,20
4051,20065,205600,0,0,0,0,20
4052,20065,205700,1,10,0,0,20
4054,20075,1,0,0,0,0,2280
4055,20075,200200,71,100,0,0,435
4056,20075,200300,71,100,0,0,435
4057,20075,200400,71,100,0,0,435
4058,20075,200500,71,100,0,0,435
4059,20075,202400,10,100,0,0,75
4060,20075,202500,10,100,0,0,75
4061,20075,202600,10,100,0,0,75
4062,20075,202700,20,100,0,0,75
4063,20075,203000,0,0,0,0,40
4064,20075,203100,0,0,0,0,40
4065,20075,203200,0,0,0,0,40
4066,20075,203300,0,0,0,0,40
4067,20075,203400,0,0,0,0,1600
4068,20075,203500,0,0,0,0,40
4069,20075,203600,1,10,0,0,300
4070,20075,203700,1,10,0,0,300
4071,20075,203800,1,10,0,0,300
4072,20075,203900,1,10,0,0,300
4073,20075,204000,5,5,0,0,20
4074,20075,204100,0,0,0,0,20
4075,20075,204200,5,5,0,0,20
4076,20075,204300,20,50,0,0,20
4077,20075,204500,1,10,0,0,20
4078,20075,204600,1,10,0,0,20
4079,20075,205500,10,30,0,0,20
4080,20075,205600,0,0,0,0,20
4081,20075,205700,1,10,0,0,20
4083,30035,1,0,0,0,0,1000
4084,30035,300200,71,100,0,0,900
4085,30035,300300,71,100,0,0,900
4086,30035,300400,71,100,0,0,900
4087,30035,300500,71,100,0,0,900
4088,30035,300600,1,20,0,0,100
4089,30035,300700,1,20,0,0,100
4090,30035,300800,1,20,0,0,100
4091,30035,300900,20,50,0,0,400
4092,30035,301000,20,50,0,0,400
4093,30035,301100,20,50,0,0,400
4094,30035,301200,20,50,0,0,400
4095,30035,301300,20,50,0,0,400
4096,30035,301400,20,50,0,0,400
4097,30035,301500,0,0,0,0,400
4098,30035,301600,0,0,0,0,400
4099,30035,301700,0,0,0,0,400
4100,30035,301800,0,0,0,0,400
4101,30035,301900,5,25,0,0,300
4102,30035,302000,2,20,0,0,300
4103,30035,304200,5,5,0,0,100
4104,30035,305100,5,5,0,0,100
4105,30035,305300,5,5,0,0,100
4106,30035,305400,0,0,0,0,100
4107,30035,306600,0,0,0,0,100
4109,30045,1,0,0,0,0,1000
4110,30045,300200,71,100,0,0,475
4111,30045,300300,71,100,0,0,475
4112,30045,300400,71,100,0,0,475
4113,30045,300500,71,100,0,0,475
4114,30045,300600,1,20,0,0,100
4115,30045,300700,1,20,0,0,100
4116,30045,300800,1,20,0,0,100
4117,30045,300900,20,50,0,0,300
4118,30045,301000,20,50,0,0,300
4119,30045,301100,20,50,0,0,300
4120,30045,301200,20,50,0,0,300
4121,30045,301300,20,50,0,0,300
4122,30045,301400,20,50,0,0,300
4123,30045,301500,0,0,0,0,1800
4124,30045,301600,0,0,0,0,700
4125,30045,301700,0,0,0,0,700
4126,30045,301800,0,0,0,0,700
4127,30045,301900,5,25,0,0,300
4128,30045,302000,2,20,0,0,300
4129,30045,304200,5,5,0,0,100
4130,30045,305100,5,5,0,0,100
4131,30045,305300,5,5,0,0,100
4132,30045,305400,0,0,0,0,100
4133,30045,306600,0,0,0,0,100
4135,30055,1,0,0,0,0,1000
4136,30055,300200,71,100,0,0,800
4137,30055,300300,71,100,0,0,800
4138,30055,300400,71,100,0,0,800
4139,30055,300500,71,100,0,0,800
4140,30055,300600,1,20,0,0,100
4141,30055,300700,1,20,0,0,100
4142,30055,300800,1,20,0,0,100
4143,30055,300900,20,50,0,0,300
4144,30055,301000,20,50,0,0,300
4145,30055,301100,20,50,0,0,300
4146,30055,301200,20,50,0,0,300
4147,30055,301300,20,50,0,0,300
4148,30055,301400,20,50,0,0,300
4149,30055,301500,0,0,0,0,300
4150,30055,301600,0,0,0,0,300
4151,30055,301700,0,0,0,0,300
4152,30055,301800,0,0,0,0,300
4153,30055,301900,5,25,0,0,1500
4154,30055,302000,2,20,0,0,500
4155,30055,304200,5,5,0,0,100
4156,30055,305100,5,5,0,0,100
4157,30055,305300,5,5,0,0,100
4158,30055,305400,0,0,0,0,100
4159,30055,306600,0,0,0,0,100
4161,10075,1,0,0,0,0,3000
4162,10075,100200,71,100,0,0,650
4163,10075,100300,71,100,0,0,650
4164,10075,100400,71,100,0,0,650
4165,10075,100500,71,100,0,0,650
4166,10075,100600,1,20,0,0,50
4167,10075,100700,1,20,0,0,50
4168,10075,100800,1,20,0,0,50
4169,10075,100900,20,50,0,0,50
4170,10075,101000,40,50,0,0,800
4171,10075,101100,20,50,0,0,50
4172,10075,101200,20,50,0,0,50
4173,10075,101300,20,50,0,0,50
4174,10075,101400,20,50,0,0,50
4175,10075,101500,0,0,0,0,50
4176,10075,101600,0,0,0,0,50
4177,10075,101700,0,0,0,0,50
4178,10075,101800,0,0,0,0,800
4179,10075,101900,10,50,0,0,50
4180,10075,102000,5,25,0,0,50
4181,10075,102100,2,20,0,0,50
4182,10075,102200,5,5,0,0,50
4183,10075,102300,20,40,0,0,50
4184,10075,102400,10,30,0,0,50
4185,10075,102500,10,30,0,0,50
4186,10075,102600,10,30,0,0,50
4187,10075,102700,20,40,0,0,50
4188,10075,102900,71,100,0,0,400
4189,10075,106500,51,100,0,0,400
4191,10135,1,0,0,0,0,3000
4192,10135,100200,71,100,0,0,750
4193,10135,100300,71,100,0,0,750
4194,10135,100400,71,100,0,0,750
4195,10135,100500,71,100,0,0,750
4196,10135,100600,1,20,0,0,50
4197,10135,100700,1,20,0,0,50
4198,10135,100800,1,20,0,0,50
4199,10135,100900,20,50,0,0,50
4200,10135,101000,20,50,0,0,50
4201,10135,101100,20,50,0,0,50
4202,10135,101200,20,50,0,0,50
4203,10135,101300,20,50,0,0,50
4204,10135,101400,40,50,0,0,800
4205,10135,101500,0,0,0,0,50
4206,10135,101600,0,0,0,0,50
4207,10135,101700,0,0,0,0,50
4208,10135,101800,0,0,0,0,800
4209,10135,101900,10,50,0,0,50
4210,10135,102000,5,25,0,0,50
4211,10135,102100,2,20,0,0,50
4212,10135,102200,5,5,0,0,50
4213,10135,102300,20,40,0,0,50
4214,10135,102400,10,30,0,0,50
4215,10135,102500,10,30,0,0,50
4216,10135,102600,10,30,0,0,50
4217,10135,102700,20,40,0,0,50
4218,10135,106400,51,100,0,0,400
4220,20045,200400,90,100,0,0,9600
4221,20045,202400,10,100,0,0,100
4222,20045,202500,10,100,0,0,100
4223,20045,202600,10,100,0,0,100
4224,20045,202700,20,100,0,0,100
4227,110160,102900,1,100,0,0,100
4230,10170,1,0,0,0,0,33
4231,10170,110000,10,50,0,0,67
4233,10180,1,0,0,0,0,33
4234,10180,106900,5,10,0,0,67
4236,20080,210100,10,50,0,0,100
4239,10190,1,0,0,0,0,33
4240,10190,109900,10,50,0,0,67
4242,10200,1,0,0,0,0,33
4243,10200,110100,10,50,0,0,67
4245,20090,209900,10,50,0,0,100
4248,10210,1,0,0,0,0,33
4249,10210,109900,10,50,0,0,33
4250,10210,107600,50,100,0,0,34
4252,10220,1,0,0,0,0,33
4253,10220,110100,10,50,0,0,44
4254,10220,107500,50,100,0,0,23
4256,20100,209900,10,50,0,0,100
4258,110170,100200,81,100,0,0,900
4259,110170,100300,81,100,0,0,900
4260,110170,100400,81,100,0,0,900
4261,110170,100500,81,100,0,0,900
4262,110170,100600,1,20,0,0,100
4263,110170,100700,1,20,0,0,100
4264,110170,100800,1,20,0,0,100
4265,110170,101500,0,0,0,0,100
4266,110170,101600,0,0,0,0,100
4267,110170,101700,0,0,0,0,100
4268,110170,101900,10,50,0,0,100
4269,110170,102000,5,25,0,0,100
4270,110170,102100,2,20,0,0,100
4271,110170,102200,5,5,0,0,100
4272,110170,102300,20,40,0,0,100
4273,110170,102400,10,30,0,0,100
4274,110170,102500,10,30,0,0,100
4275,110170,102600,10,30,0,0,50
4276,110170,102700,20,40,0,0,50
4277,110170,102900,81,100,0,0,5000
4279,110180,100200,81,100,0,0,700
4280,110180,100300,81,100,0,0,700
4281,110180,100400,81,100,0,0,700
4282,110180,100500,81,100,0,0,700
4283,110180,100600,1,20,0,0,50
4284,110180,100700,1,20,0,0,50
4285,110180,100800,1,20,0,0,50
4286,110180,100900,20,50,0,0,50
4287,110180,101000,20,50,0,0,50
4288,110180,101100,40,50,0,0,800
4289,110180,101200,20,50,0,0,50
4290,110180,101300,20,50,0,0,50
4291,110180,101400,40,50,0,0,450
4292,110180,101500,0,0,0,0,50
4293,110180,101600,0,0,0,0,50
4294,110180,101700,0,0,0,0,50
4295,110180,101800,0,0,0,0,800
4296,110180,101900,10,50,0,0,50
4297,110180,102000,5,25,0,0,50
4298,110180,102100,2,20,0,0,50
4299,110180,102200,5,5,0,0,50
4300,110180,102300,20,40,0,0,50
4301,110180,102400,10,30,0,0,50
4302,110180,102500,10,30,0,0,50
4303,110180,102600,10,30,0,0,50
4304,110180,102700,20,40,0,0,50
4305,110180,102900,81,100,0,0,4200
4307,10230,1,0,0,0,0,2500
4308,10230,100200,71,100,0,0,750
4309,10230,100300,71,100,0,0,750
4310,10230,100400,71,100,0,0,750
4311,10230,100500,71,100,0,0,750
4312,10230,100600,1,20,0,0,100
4313,10230,100700,1,20,0,0,100
4314,10230,100800,1,20,0,0,100
4315,10230,101500,0,0,0,0,100
4316,10230,101600,0,0,0,0,100
4317,10230,101700,0,0,0,0,100
4318,10230,101900,10,50,0,0,750
4319,10230,102000,5,25,0,0,300
4320,10230,102100,2,20,0,0,50
4321,10230,102200,5,5,0,0,50
4322,10230,102300,20,40,0,0,50
4323,10230,102400,10,30,0,0,50
4324,10230,102500,10,30,0,0,50
4325,10230,102600,10,30,0,0,50
4326,10230,102700,20,40,0,0,50
4329,210010,1,0,0,0,0,2500
4330,210010,100200,71,100,0,0,900
4331,210010,100300,71,100,0,0,900
4332,210010,100400,71,100,0,0,900
4333,210010,100500,71,100,0,0,900
4334,210010,100600,1,20,0,0,100
4335,210010,100700,1,20,0,0,100
4336,210010,100800,1,20,0,0,100
4337,210010,101500,0,0,0,0,100
4338,210010,101600,0,0,0,0,100
4339,210010,101700,0,0,0,0,100
4340,210010,101900,10,50,0,0,100
4341,210010,102000,5,25,0,0,100
4342,210010,102100,2,20,0,0,100
4343,210010,102200,5,10,0,0,100
4344,210010,102300,20,40,0,0,100
4345,210010,102400,10,30,0,0,100
4346,210010,102500,10,30,0,0,100
4347,210010,102600,10,30,0,0,50
4348,210010,102700,20,40,0,0,50
4350,210020,1,0,0,0,0,2500
4351,210020,100200,71,100,0,0,800
4352,210020,100300,71,100,0,0,800
4353,210020,100400,71,100,0,0,800
4354,210020,100500,71,100,0,0,800
4355,210020,100600,1,20,0,0,100
4356,210020,100700,1,20,0,0,100
4357,210020,100800,1,20,0,0,100
4358,210020,101500,0,0,0,0,100
4359,210020,101600,0,0,0,0,100
4360,210020,101700,0,0,0,0,100
4361,210020,101900,10,50,0,0,100
4362,210020,102000,5,25,0,0,100
4363,210020,102100,2,20,0,0,100
4364,210020,102200,5,10,0,0,100
4365,210020,102300,20,40,0,0,100
4366,210020,102400,10,30,0,0,100
4367,210020,102500,10,30,0,0,100
4368,210020,102600,10,30,0,0,50
4369,210020,102700,20,40,0,0,50
4370,210020,102900,71,100,0,0,400
4372,210030,1,0,0,0,0,2500
4373,210030,100200,71,100,0,0,600
4374,210030,100300,71,100,0,0,600
4375,210030,100400,71,100,0,0,600
4376,210030,100500,71,100,0,0,600
4377,210030,100600,1,20,0,0,50
4378,210030,100700,1,20,0,0,50
4379,210030,100800,1,20,0,0,50
4380,210030,101500,0,0,0,0,100
4381,210030,101600,0,0,0,0,100
4382,210030,101700,0,0,0,0,100
4383,210030,101900,10,50,0,0,700
4384,210030,102000,5,25,0,0,700
4385,210030,102100,2,20,0,0,50
4386,210030,102200,5,10,0,0,50
4387,210030,102300,20,40,0,0,50
4388,210030,102400,10,30,0,0,50
4389,210030,102500,10,30,0,0,50
4390,210030,102600,10,30,0,0,50
4391,210030,102700,20,40,0,0,50
4392,210030,102900,71,100,0,0,400
4394,210040,1,0,0,0,0,2500
4395,210040,100200,71,100,0,0,800
4396,210040,100300,71,100,0,0,800
4397,210040,100400,71,100,0,0,800
4398,210040,100500,71,100,0,0,800
4399,210040,100600,1,20,0,0,100
4400,210040,100700,1,20,0,0,100
4401,210040,100800,1,20,0,0,100
4402,210040,101500,0,0,0,0,100
4403,210040,101600,0,0,0,0,100
4404,210040,101700,0,0,0,0,100
4405,210040,101900,10,50,0,0,100
4406,210040,102000,5,25,0,0,100
4407,210040,102100,2,20,0,0,100
4408,210040,102200,5,10,0,0,100
4409,210040,102300,20,40,0,0,100
4410,210040,102400,10,30,0,0,100
4411,210040,102500,10,30,0,0,100
4412,210040,102600,10,30,0,0,50
4413,210040,102700,20,40,0,0,50
4414,210040,102800,71,100,0,0,350
4415,210040,102900,71,100,0,0,50
4417,210050,1,0,0,0,0,2500
4418,210050,100200,71,100,0,0,750
4419,210050,100300,71,100,0,0,750
4420,210050,100400,71,100,0,0,750
4421,210050,100500,71,100,0,0,750
4422,210050,100600,1,20,0,0,100
4423,210050,100700,1,20,0,0,100
4424,210050,100800,1,20,0,0,100
4425,210050,101500,0,0,0,0,100
4426,210050,101600,0,0,0,0,100
4427,210050,101700,0,0,0,0,100
4428,210050,101900,10,50,0,0,750
4429,210050,102000,5,25,0,0,300
4430,210050,102100,2,20,0,0,50
4431,210050,102200,5,10,0,0,50
4432,210050,102300,20,40,0,0,50
4433,210050,102400,10,30,0,0,50
4434,210050,102500,10,30,0,0,50
4435,210050,102600,10,30,0,0,50
4436,210050,102700,20,40,0,0,50
4438,210060,1,0,0,0,0,3000
4439,210060,100200,71,100,0,0,600
4440,210060,100300,71,100,0,0,600
4441,210060,100400,71,100,0,0,600
4442,210060,100500,71,100,0,0,600
4443,210060,100600,1,20,0,0,50
4444,210060,100700,1,20,0,0,50
4445,210060,100800,1,20,0,0,50
4446,210060,100900,20,50,0,0,50
4447,210060,101000,20,50,0,0,50
4448,210060,101100,20,50,0,0,50
4449,210060,101200,20,50,0,0,50
4450,210060,101300,20,50,0,0,50
4451,210060,101400,40,50,0,0,800
4452,210060,101500,0,0,0,0,50
4453,210060,101600,0,0,0,0,50
4454,210060,101700,0,0,0,0,50
4455,210060,101800,0,0,0,0,800
4456,210060,101900,10,50,0,0,550
4457,210060,102000,5,25,0,0,50
4458,210060,102100,2,20,0,0,550
4459,210060,102200,5,10,0,0,50
4460,210060,102300,20,40,0,0,50
4461,210060,102400,10,30,0,0,50
4462,210060,102500,10,30,0,0,50
4463,210060,102600,10,30,0,0,50
4464,210060,102700,20,40,0,0,50
4466,210070,1,0,0,0,0,3000
4467,210070,100200,71,100,0,0,650
4468,210070,100300,71,100,0,0,650
4469,210070,100400,71,100,0,0,650
4470,210070,100500,71,100,0,0,650
4471,210070,100600,1,20,0,0,50
4472,210070,100700,1,20,0,0,50
4473,210070,100800,1,20,0,0,50
4474,210070,100900,20,50,0,0,50
4475,210070,101000,40,50,0,0,800
4476,210070,101100,20,50,0,0,50
4477,210070,101200,20,50,0,0,50
4478,210070,101300,20,50,0,0,50
4479,210070,101400,20,50,0,0,50
4480,210070,101500,0,0,0,0,50
4481,210070,101600,0,0,0,0,50
4482,210070,101700,0,0,0,0,50
4483,210070,101800,0,0,0,0,800
4484,210070,101900,10,50,0,0,50
4485,210070,102000,5,25,0,0,50
4486,210070,102100,2,20,0,0,50
4487,210070,102200,5,10,0,0,50
4488,210070,102300,20,40,0,0,50
4489,210070,102400,10,30,0,0,50
4490,210070,102500,10,30,0,0,50
4491,210070,102600,10,30,0,0,50
4492,210070,102700,20,40,0,0,50
4493,210070,102900,71,100,0,0,400
4494,210070,106500,51,100,0,0,400
4496,210080,1,0,0,0,0,3000
4497,210080,100200,71,100,0,0,750
4498,210080,100300,71,100,0,0,750
4499,210080,100400,71,100,0,0,750
4500,210080,100500,71,100,0,0,750
4501,210080,100600,1,20,0,0,50
4502,210080,100700,1,20,0,0,50
4503,210080,100800,1,20,0,0,50
4504,210080,100900,20,50,0,0,50
4505,210080,101000,20,50,0,0,50
4506,210080,101100,40,50,0,0,800
4507,210080,101200,20,50,0,0,50
4508,210080,101300,20,50,0,0,50
4509,210080,101400,20,50,0,0,50
4510,210080,101500,0,0,0,0,50
4511,210080,101600,0,0,0,0,50
4512,210080,101700,0,0,0,0,50
4513,210080,101800,0,0,0,0,800
4514,210080,101900,10,50,0,0,50
4515,210080,102000,5,25,0,0,50
4516,210080,102100,2,20,0,0,50
4517,210080,102200,5,10,0,0,50
4518,210080,102300,20,40,0,0,50
4519,210080,102400,10,30,0,0,50
4520,210080,102500,10,30,0,0,50
4521,210080,102600,10,30,0,0,50
4522,210080,102700,20,40,0,0,50
4523,210080,102900,71,100,0,0,400
4525,210090,1,0,0,0,0,3000
4526,210090,100200,71,100,0,0,650
4527,210090,100300,71,100,0,0,650
4528,210090,100400,71,100,0,0,650
4529,210090,100500,71,100,0,0,650
4530,210090,100600,1,20,0,0,50
4531,210090,100700,1,20,0,0,50
4532,210090,100800,1,20,0,0,50
4533,210090,100900,20,50,0,0,50
4534,210090,101000,20,50,0,0,50
4535,210090,101100,20,50,0,0,50
4536,210090,101200,20,50,0,0,50
4537,210090,101300,20,50,0,0,50
4538,210090,101400,20,50,0,0,50
4539,210090,101500,0,0,0,0,50
4540,210090,101600,0,0,0,0,50
4541,210090,101700,0,0,0,0,50
4542,210090,101800,0,0,0,0,800
4543,210090,101900,10,50,0,0,700
4544,210090,102000,5,25,0,0,700
4545,210090,102100,2,20,0,0,50
4546,210090,102200,5,10,0,0,50
4547,210090,102300,20,40,0,0,50
4548,210090,102400,10,30,0,0,50
4549,210090,102500,10,30,0,0,50
4550,210090,102600,10,30,0,0,50
4551,210090,102700,20,40,0,0,50
4552,210090,102900,71,100,0,0,400
4554,210100,1,0,0,0,0,3000
4555,210100,100200,71,100,0,0,750
4556,210100,100300,71,100,0,0,750
4557,210100,100400,71,100,0,0,750
4558,210100,100500,71,100,0,0,750
4559,210100,100600,1,20,0,0,50
4560,210100,100700,1,20,0,0,50
4561,210100,100800,1,20,0,0,50
4562,210100,100900,40,50,0,0,800
4563,210100,101000,20,50,0,0,50
4564,210100,101100,20,50,0,0,50
4565,210100,101200,20,50,0,0,50
4566,210100,101300,20,50,0,0,50
4567,210100,101400,20,50,0,0,50
4568,210100,101500,0,0,0,0,50
4569,210100,101600,0,0,0,0,50
4570,210100,101700,0,0,0,0,50
4571,210100,101800,0,0,0,0,800
4572,210100,101900,10,50,0,0,50
4573,210100,102000,5,25,0,0,50
4574,210100,102100,2,20,0,0,50
4575,210100,102200,5,10,0,0,50
4576,210100,102300,20,40,0,0,50
4577,210100,102400,10,30,0,0,50
4578,210100,102500,10,30,0,0,50
4579,210100,102600,10,30,0,0,50
4580,210100,102700,20,40,0,0,50
4581,210100,102800,71,100,0,0,350
4582,210100,102900,71,100,0,0,50
4584,210110,1,0,0,0,0,3000
4585,210110,100200,71,100,0,0,650
4586,210110,100300,71,100,0,0,600
4587,210110,100400,71,100,0,0,600
4588,210110,100500,71,100,0,0,600
4589,210110,100600,1,20,0,0,50
4590,210110,100700,1,20,0,0,50
4591,210110,100800,1,20,0,0,50
4592,210110,100900,20,50,0,0,50
4593,210110,101000,20,50,0,0,50
4594,210110,101100,20,50,0,0,50
4595,210110,101200,40,50,0,0,800
4596,210110,101300,20,50,0,0,50
4597,210110,101400,20,50,0,0,50
4598,210110,101500,0,0,0,0,50
4599,210110,101600,0,0,0,0,50
4600,210110,101700,0,0,0,0,50
4601,210110,101800,0,0,0,0,800
4602,210110,101900,10,50,0,0,750
4603,210110,102000,5,25,0,0,300
4604,210110,102100,2,20,0,0,50
4605,210110,102200,5,10,0,0,50
4606,210110,102300,20,40,0,0,50
4607,210110,102400,10,30,0,0,50
4608,210110,102500,10,30,0,0,50
4609,210110,102600,10,30,0,0,50
4610,210110,102700,20,40,0,0,50
4612,210120,1,0,0,0,0,3000
4613,210120,100200,71,100,0,0,800
4614,210120,100300,71,100,0,0,800
4615,210120,100400,71,100,0,0,800
4616,210120,100500,71,100,0,0,800
4617,210120,100600,1,20,0,0,50
4618,210120,100700,1,20,0,0,50
4619,210120,100800,1,20,0,0,50
4620,210120,100900,20,50,0,0,100
4621,210120,101000,20,50,0,0,100
4622,210120,101100,20,50,0,0,100
4623,210120,101200,20,50,0,0,100
4624,210120,101300,20,50,0,0,100
4625,210120,101400,20,50,0,0,100
4626,210120,101500,0,0,0,0,50
4627,210120,101600,0,0,0,0,50
4628,210120,101700,0,0,0,0,50
4629,210120,101800,0,0,0,0,800
4630,210120,101900,10,50,0,0,50
4631,210120,102000,5,25,0,0,50
4632,210120,102100,2,20,0,0,300
4633,210120,102200,5,10,0,0,50
4634,210120,102300,20,40,0,0,50
4635,210120,102400,10,30,0,0,50
4636,210120,102500,10,30,0,0,50
4637,210120,102600,10,30,0,0,50
4638,210120,102700,20,40,0,0,50
4639,210120,102900,71,100,0,0,400
4641,210130,1,0,0,0,0,3000
4642,210130,100200,71,100,0,0,750
4643,210130,100300,71,100,0,0,750
4644,210130,100400,71,100,0,0,750
4645,210130,100500,71,100,0,0,750
4646,210130,100600,1,20,0,0,50
4647,210130,100700,1,20,0,0,50
4648,210130,100800,1,20,0,0,50
4649,210130,100900,20,50,0,0,50
4650,210130,101000,20,50,0,0,50
4651,210130,101100,20,50,0,0,50
4652,210130,101200,20,50,0,0,50
4653,210130,101300,20,50,0,0,50
4654,210130,101400,40,50,0,0,800
4655,210130,101500,0,0,0,0,50
4656,210130,101600,0,0,0,0,50
4657,210130,101700,0,0,0,0,50
4658,210130,101800,0,0,0,0,800
4659,210130,101900,10,50,0,0,50
4660,210130,102000,5,25,0,0,50
4661,210130,102100,2,20,0,0,50
4662,210130,102200,5,10,0,0,50
4663,210130,102300,20,40,0,0,50
4664,210130,102400,10,30,0,0,50
